ID,Book Title,Title,Authors,PDFs
269443,USENIX ATC 05,Running Virtualized Native Drivers in User Mode Linux,V. Guffens and G. Bastin,http://usenix.org/publications/library/proceedings/usenix05/tech/freenix/full_papers/guffens/guffens.pdf
269140,LISA 05,Samba,Gerald Carter,
269388,USENIX ATC 05,{SARC}: Sequential Prefetching in Adaptive Replacement Cache,Binny S. Gill and Dharmendra S. Modha,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/gill/gill.pdf
269040,FAST 05,A Scalable and High Performance Software {iSCSI} Implementation,Abhijeet Joglekar and Michael E. Kounavis and Frank L. Berry,http://usenix.org/events/fast05/tech/full_papers/joglekar/joglekar.pdf
269452,USENIX ATC 05,Scmbug: Policy-based Integration of Software Configuration Management with Bug-tracking,Kristis Makris and Kyung Dong Ryu,http://usenix.org/publications/library/proceedings/usenix05/tech/freenix/full_papers/makris/makris.pdf
269068,FAST 05,{Second-Tier} Cache Management Using Write Hints,Xuhui Li and Ashraf Aboulnaga and Kenneth Salem and Aamer Sachedina and Shaobo Gao,http://usenix.org/events/fast05/tech/full_papers/li_x/li_x.pdf
269064,FAST 05,Secure Deletion for a Versioning File System,Zachary N.J. Peterson and Randal Burns,http://usenix.org/events/fast05/tech/full_papers/peterson/peterson.pdf
269385,USENIX ATC 05,Security,Rik Farrow,
269265,USENIX Security 05,Security Analysis of a {Cryptographically-Enabled} {RFID} Device,Steve Bono and Matthew Green and Adam Stubblefield and Ari Juels and Avi Rubin and Michael Szydlo,http://usenix.org/publications/library/proceedings/sec05/tech/bono/bono.pdf
269066,FAST 05,A Security Model for {Full-Text} File System Search in {Multi-User} Environments,"Stefan B{\""u}ttcher and Charles L. A. Clarke",http://usenix.org/events/fast05/tech/full_papers/buettcher/buettcher.pdf
269119,LISA 05,{Security/Cryptography},Greg Rose,
269173,EESR 05,"A Sensor-based, Web Service-enabled, Emergency Medical Response System",Nada Hashmi and Dan Myung and Mark Gaynor and Steve Moulton,http://usenix.org/publications/library/proceedings/mobisys05/eesr05/tech/full_papers/hashmi/hashmi.pdf
269419,USENIX ATC 05,Server Network Scalability and {TCP} Offload,Doug Freimuth and Elbert Hu and Jason LaVoie and Ronald Mraz and Erich Nahum and Prashant Pradhan and John Tracey,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/freimuth/freimuth.pdf
269329,MobiSys2005 ,Shake Them Up! A Movement-based Pairing Protocol for {CPU-constrained} Devices,Claude Castelluccia and Pars Mutaf,http://usenix.org/publications/library/proceedings/mobisys05/tech/full_papers/castelluccia/castelluccia_new.pdf
269364,NSDI 05,Shark: Scaling File Servers via Cooperative Caching,Siddhartha Annapureddy and Michael J. Freedman and David Mazi{\`e}res,http://usenix.org/publications/library/proceedings/nsdi05/tech/full_papers/annapureddy/annapureddy.pdf
269217,IMC 05,Should Internet Service Providers Fear {Peer-Assisted} Content Distribution?,Thomas Karagiannis and Pablo Rodriguez and Konstantina Papagiannaki,http://usenix.org/events/imc05/tech/full_papers/karagiannis/karagiannis.pdf
269238,USENIX Security 05,Shredding Your Garbage: Reducing Data Lifetime Through Secure Deallocation,Jim Chow and Ben Pfaff and Tal Garfinkel and Mendel Rosenblum,http://usenix.org/publications/library/proceedings/sec05/tech/full_papers/chow/chow.pdf
269105,LISA 05,Silly Network Management Tricks,Terry Slattery,http://usenix.org/event/lisa05/tech/slattery.pdf
269326,MobiSys2005 ,Slingshot: Deploying Stateful Services in Wireless Hotspots,Ya-Yunn Su and Jason Flinn,http://usenix.org/publications/library/proceedings/mobisys05/tech/full_papers/su/su.pdf
269378,USENIX ATC 05,{SLINKY}: Static Linking Reloaded,Christian Collberg and John H. Hartman and Sridivya Babu and Sharath K. Udupa,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/collberg/collberg.pdf
269107,LISA 05,Solaris 10: {System/DTrace/Zones/SMF},Bryan Cantrill and Dan Price,
269122,LISA 05,Solaris Service Management Facility: Modern System Startup and Administration,Jonathan Adams and David Bustos and Stephen Hahn and David Powell and Liane Praza,http://usenix.org/event/lisa05/tech/full_papers/adams/adams.pdf
269151,LISA 05,Spam,Doug Hughes,
269197,IMC 05,Sparse Approximations for High Fidelity Compression of Network Traffic Data,William Aiello and Anna Gilbert and Brian Rexroad and Vyas Sekar,http://usenix.org/events/imc05/tech/full_papers/aiello/aiello.pdf
269278,SRUTI 05,The Spoofer Project: Inferring the Extent of Internet Source Address Filtering on the Internet,Robert Beverly and Steve Bauer,http://usenix.org/publications/library/proceedings/sruti05/tech/full_papers/beverly/beverly.pdf
269062,FAST 05,{STAR}: An Efficient Coding Scheme for Correcting Triple Storage Node Failures,Cheng Huang and Lihao Xu,http://usenix.org/events/fast05/tech/full_papers/huang/huang.pdf
269416,USENIX ATC 05,Startup Strategy,Stephen Walli,
269299,MobiSys2005 ,Staying Off the Hot Seat with Cool Mobile Systems,Alfred Spector,http://usenix.org/publications/library/proceedings/mobisys05/tech/slides/spector.pdf
269159,LISA 05,Storage Networking,Jacob Farmer,
269273,SRUTI 05,Stress Testing Traffic to Infer Its Legitimacy,Nick Duffield,http://usenix.org/publications/library/proceedings/sruti05/tech/full_papers/duffield/duffield.pdf
269266,USENIX Security 05,Stronger Password Authentication Using Browser Extensions,Blake Ross and Collin Jackson and Nick Miyake and Dan Boneh and John C Mitchell,http://usenix.org/publications/library/proceedings/sec05/tech/full_papers/ross/ross.pdf
269086,WORLDS 05,Supporting Network Coordinates on {PlanetLab},Peter Pietzuch and Jonathan Ledlie and Margo Seltzer,http://usenix.org/event/worlds05/tech/full_papers/pietzuch/pietzuch.pdf
269439,USENIX ATC 05,Surviving Internet Catastrophes,Flavio Junqueira and Ranjita Bhagwan and Alejandro Hevia and Keith Marzullo and Geoffrey M. Voelker,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/junqueira/junqueira.pdf
269360,NSDI 05,Sustaining Cooperation in Multi-hop Wireless Networks,Maya Rodrig and John Zahorjan,http://usenix.org/publications/library/proceedings/nsdi05/tech/full_papers/mahajan_sustaining/mahajan_sustaining.pdf
269398,USENIX ATC 05,System Administration,David Parter,
269330,MobiSys2005 ,A Systems Architecture for Ubiquitous Video,Neil J. McCurdy and William G. Griswold,http://usenix.org/publications/library/proceedings/mobisys05/tech/full_papers/mccurdy/mccurdy.pdf
269041,FAST 05,{TAPER}: Tiered Approach for Eliminating Redundancy in Replica Synchronization,Navendu Jain and Mike Dahlin and Renu Tewari,http://usenix.org/events/fast05/tech/full_papers/jain/jain.pdf
269038,FAST 05,{TBBT}: Scalable and Accurate Trace Replay for File Server Evaluation,Ningning Zhu and Jiawu Chen and Tzi-cker Chiueh,http://usenix.org/events/fast05/tech/full_papers/zhu/zhu.pdf
269414,USENIX ATC 05,"Thin Clients: Past, Present, and Future",Jason Nieh,http://usenix.org/publications/library/proceedings/usenix05/tech/slides/nieh.pdf
269106,LISA 05,Thinking Like an Attacker,Steve Bono,
269065,FAST 05,{TOCTTOU} Vulnerabilities in {UNIX-Style} File Systems: An Anatomical Study,Jinpeng Wei and Calton Pu,http://usenix.org/events/fast05/tech/full_papers/wei/wei.pdf
269437,USENIX ATC 05,A Tool for Automated iptables Firewall Analysis,Robert Marmorstein and Phil Kearns,http://usenix.org/publications/library/proceedings/usenix05/tech/freenix/full_papers/marmorstein/marmorstein.pdf
269135,LISA 05,Toward a Cost Model for System Administration,Alva L. Couch and Ning Wu and Hengky Susanto,http://usenix.org/event/lisa05/tech/couch/couch.pdf
269167,LISA 05,Toward an Automated Vulnerability Comparison of Open Source {IMAP} Servers,Chaos Golubitsky,http://usenix.org/event/lisa05/tech/golubitsky/golubitsky.pdf
269112,LISA 05,Towards a {Deep-Packet-Filter} Toolkit for Securing Legacy Resources,James Deverick,http://usenix.org/event/lisa05/tech/full_papers/deverick/deverick.pdf
269148,LISA 05,Towards Network Awareness,Evan Hughes and Anil Somayaji,http://usenix.org/event/lisa05/tech/full_papers/hughes/hughes.pdf
269432,USENIX ATC 05,A Transactional Flash File System for Microcontrollers,Eran Gal and Sivan Toledo,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/gal/gal.pdf
269182,EESR 05,Transversal Issues in {Real-Time} {Sense-and-Respond} Systems,Ahmad T. Al-Hammouri and Vincenzo Liberatore and Huthaifa A. Al-Omari and Stephen M. Phillips,http://usenix.org/publications/library/proceedings/mobisys05/eesr05/tech/full_papers/al-hammouri/al-hammouri.pdf
269254,USENIX Security 05,"Treacherous or Trusted Computing: Black Helicopters, an Increase in Assurance, or Both? ",Bill Arbaugh,http://usenix.org/publications/library/proceedings/sec05/tech/arbaugh.pdf
269436,USENIX ATC 05,Trickle: A Userland Bandwidth Shaper for {UNIX-like} Systems,Marius A. Eriksen,http://usenix.org/publications/library/proceedings/usenix05/tech/freenix/full_papers/eriksen/eriksen.pdf
269362,NSDI 05,"Trickles: A Stateless Network Stack for Improved Scalability, Resilience, and Flexibility",Alan Shieh and Andrew C. Myers and Emin Gun Sirer,http://usenix.org/publications/library/proceedings/nsdi05/tech/full_papers/shieh/shieh.pdf
269155,LISA 05,Under 200: Applying {IS} Best Practices to Small Companies,Strata Rose Chalup,http://usenix.org/event/lisa05/tech/chalup.pdf
269429,USENIX ATC 05,Under the Hood: Open Source Business Models in Context,Stephen R. Walli,http://usenix.org/publications/library/proceedings/usenix05/tech/slides/walli.pdf
269191,IMC 05,Understanding Congestion in {IEEE} 802.11b Wireless Networks,Amit P. Jardosh and Krishna N. Ramachandran and Kevin C. Almeroth and Elizabeth M. Belding-Royer,http://usenix.org/events/imc05/tech/full_papers/jardosh/jardosh_new.pdf
269070,FAST 05,Ursa Minor: Versatile Cluster-based Storage,Michael Abd-El-Malek and William V. Courtright II and Chuck Cranor and Gregory R. Ganger and James Hendricks and Andrew J. Klosterman and Michael Mesnier and Manish Prasad and Brandon Salmon and Raja R. Sambasivan and Shafeeq Sinnamohideen and John D. Strunk and Eno Thereska and Matthew Wachs and Jay J. Wylie,http://usenix.org/events/fast05/tech/abd-el-malek/abd-el-malek.pdf
269445,USENIX ATC 05,{USB/IP{\textemdash}A} Peripheral Bus Extension for Device Sharing over {IP} Network,Takahiro Hirofuchi and Eiji Kawai and Kazutoshi Fujikawa and Hideki Sunahara,http://usenix.org/publications/library/proceedings/usenix05/tech/freenix/hirofuchi/hirofuchi.pdf
269358,NSDI 05,Using Emulation to Understand and Improve Wireless Networks and Applications,Glenn Judd and Peter Steenkiste,http://usenix.org/publications/library/proceedings/nsdi05/tech/full_papers/judd/judd.pdf
269082,WORLDS 05,"Using {PlanetLab} for Network Research: Myths, Realities, and Best Practices",Larry Peterson and Andy Bavier,http://usenix.org/event/worlds05/tech/full_papers/spring/spring.pdf
269282,SRUTI 05,Using Routing and Tunneling to Combat {DoS} Attacks,Adam Greenhalgh and Mark Handley and Felipe Huici,http://usenix.org/publications/library/proceedings/sruti05/tech/full_papers/greenhalgh/greenhalgh.pdf
269448,USENIX ATC 05,Using Valgrind to Detect Undefined Value Errors with {Bit-Precision},Julian Seward and Nicholas Nethercote,http://usenix.org/publications/library/proceedings/usenix05/tech/general/full_papers/seward/seward.pdf
269116,LISA 05,Using Your Body for Authentication: A Biometrics Guide for System Administrators,Michael R. Crusoe,
269108,LISA 05,Virtualization,John Arrasjid and John Gannon,
269128,LISA 05,Visualizing {NetFlows} for Security at Line Speed: The {SIFT} Tool Suite,William Yurcik,http://usenix.org/event/lisa05/tech/full_papers/yurcik/yurcik.pdf
269424,USENIX ATC 05,{VoIP} with Asterisk,Heison Chak,
269136,LISA 05,Voluntary Cooperation in Pervasive Computing Services,Mark Burgess and Kyrre Begnum,http://usenix.org/event/lisa05/tech/full_papers/burgess/burgess.pdf
269246,USENIX Security 05,Vulnerabilities of Passive Internet Threat Monitors,Yoichi SHINODA and Ko Ikai and Motomu Itoh,http://usenix.org/publications/library/proceedings/sec05/tech/full_papers/shinoda/shinoda.pdf
269042,FAST 05,{VXA}: A Virtual Architecture for Durable Compressed Archives,Bryan Ford,http://usenix.org/events/fast05/tech/full_papers/ford/ford.pdf
269293,MobiSys2005 ,{WALRUS}: Wireless Acoustic Location with {Room-Level} Resolution Using Ultrasound,Gaetano Borriello and Alan Liu and Tony Offer and Christopher Palistrant and Richard Sharp,http://usenix.org/publications/library/proceedings/mobisys05/tech/full_papers/borriello/borriello.pdf
269115,LISA 05,"Weblogs, Wikis, and {RSS} for System Administrators",Jonas Luster,
269286,SRUTI 05,Welcome and Introduction,Balachander Krishnamurthy,http://usenix.org/publications/library/proceedings/sruti05/tech/talks/krishnamurthy.pdf
269077,FAST 05,Welcome to {FAST} {\textquoteright}05,Garth Gibson,
269240,USENIX Security 05,What Are We Trying to Prove? On the Relevance of Certified Code to Computer Security,Peter Lee,
189270,LISA 05,What Big Sites Can Learn from Little Sites,Tom Limoncelli,http://usenix.org/event/lisa05/tech/limoncelli.pdf
269156,LISA 05,What{\textquoteright}s a {PKI,Radia Perlman,
269139,LISA 05,What{\textquoteright}s the Worst That Could Happen?,Peyton Engel,http://usenix.org/event/lisa05/tech/engel.pdf
269249,USENIX Security 05,Where{\textquoteright}s the {FEEB}? The Effectiveness of Instruction Set Randomization,Ana Nora Sovarel and David Evans and Nathanael Paul,http://usenix.org/publications/library/proceedings/sec05/tech/full_papers/sovarel/sovarel.pdf
269337,WiTMeMo 05,Who{\textquoteright}s Afraid of Wireless Measurements Studies?,Christophe Diot and Ashu Sabharwal,
269081,WORLDS 05, Why It Is Hard to Build a {Long-Running} Service on {PlanetLab},Justin Cappos and John Hartman,http://usenix.org/event/worlds05/tech/full_papers/cappos/cappos.pdf
269124,LISA 05,Wireless Security,Michael H. Warfield,
269069,FAST 05,{WOW}: Wise Ordering for {Writes{\textemdash}Combining} Spatial and Temporal Locality in {Non-Volatile} Caches,Binny S. Gill and Dharmendra S. Modha,http://usenix.org/events/fast05/tech/full_papers/gill/gill.pdf
269071,FAST 05,Zodiac: Efficient Impact Analysis for Storage Area Networks,Aameek Singh and Madhukar Korupolu and Kaladhar Voruganti,http://usenix.org/events/fast05/tech/full_papers/singh/singh.pdf
269276,SRUTI 05,"The Zombie Roundup: Understanding, Detecting, and Disrupting Botnets",Evan Cooke and Farnam Jahanian,http://usenix.org/publications/library/proceedings/sruti05/tech/full_papers/cooke/cooke.pdf
269701,USENIX ATC 04,accept()able Strategies for Improving Web Server Performance,Tim Brecht and David Pariag and Louay Gammo,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/brecht/brecht.pdf
269554,LISA 04,"{AIS}: A Fast, Disk Space Efficient ""Adaptable Installation System"" Supporting Multitudes of Diverse Software Configurations",Sergei Mikhailov and Jonathan Stanton,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/mikhailov/mikhailov.pdf
269895,USENIX ATC 04,Alternatives for Detecting Redundancy in Storage Systems Data,Calicrates Policroniades and Ian Pratt,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/policroniades/policroniades.pdf
269913,MobiSys2004 ,An Architecture for {Privacy-Sensitive} Ubiquitous Computing,Jason I. Hong and James A. Landay,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p177-hong.pdf
270000,FAST 04,Atropos: A Disk Array Volume Manager for Orchestrated Use of Disks,Jiri Schindler and Minglong Shao,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/schindler/schindler.pdf
269553,LISA 04,Auto-configuration by File Construction: Configuration Management with newfig ,William LeFebvre and DCNN Internet Technologiesavid Snyder,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/lefebvre/lefebvre.pdf
269587,USENIX Security 04,"Autograph: Toward Automated, Distributed Worm Signature Detection",Hyang-Ah Kim and Brad Karp,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/kim/kim.pdf
269547,LISA 04,"{autoMAC}: A Tool for Automating Network Moves, Adds, and Changes",Christopher J. Tengi and James M. Roberts and Joseph R. Crouthamel and Chris M. Miller and Christopher M. Sanchez,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/tengi/tengi.pdf
269496,OSDI 04,Automated Worm Fingerprinting,Sumeet Singh and Cristian Estan and George Varghese and Stefan Savage,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/singh/singh.pdf
269484,OSDI 04,Automatic Misconfiguration Troubleshooting with {PeerPressure},Helen J. Wang and John C. Platt and Yu Chen and Ruyun Zhang and Yi-Min Wang,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/wang/wang.pdf
269890,USENIX ATC 04,Autonomic Policy-based Storage Management,Kaladhar Voruganti,
269902,USENIX ATC 04,Autonomics in System Configuration,Paul Anderson,
269614,USENIX Security 04,Avfs: An {On-Access} {Anti-Virus} File System,Yevgeniy Miretskiy and Abhijith Das and Charles P. Wright and Erez Zadok,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/miretskiy/miretskiy.pdf
270037,NSDI 04,Beehive: O(1) Lookup Performance for {Power-Law} Query Distributions in {Peer-to-Peer} Overlays,Venugopalan Ramasubramanian and Emin Gun Sirer,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/ramasubramanian/ramasubramanian.pdf
269510,WORLDS 04,Beyond Availability: Towards a Deeper Understanding of Machine Failure Characteristics in Large Distributed Systems ,Praveen Yalagandula and Suman Nath,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/yalagandula/yalagandula.pdf
269939,MobiSys2004 ,Bluetooth and {WAP} Push Based {Location-Aware} Mobile Advertising System,"Lauri Aalto and Nicklas G{\""o}thlin and Jani Korhonen and Timo Ojala",http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p49-aalto.pdf
269494,OSDI 04,Boxwood: Abstractions as the Foundation for Storage Infrastructure,John MacCormick and Nick Murphy and Marc Najork and Chandramohan A. Thekkath and Lidong Zhou,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/maccormick/maccormick.pdf
269885,USENIX ATC 04,Building a {NIDS} with {OpenBSD},Kamal Hilmi Othman and Mohammad Rizal Othman,
269703,USENIX ATC 04,Building a Secure Digital Cinema Server Using {FreeBSD},Nate Lawson,
269667,USENIX ATC 04,Building and Maintaining an International Volunteer Linux Community,Jenn Vesperman,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/full_papers/vesperman/vesperman.pdf
269876,USENIX ATC 04,Building Secure {High-Performance} Web Services with {OKWS},Maxwell Krohn,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/krohn/krohn.pdf
270012,FAST 04,Buttress: A Toolkit for Flexible and High Fidelity {I/O} Benchmarking,Eric Anderson and Mahesh Kallahalla and Mustafa Uysal and Ram Swaminathan,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/anderson/anderson.pdf
269974,FAST 04,{CAR}: Clock with Adaptive Replacement,Sorav Bansal and Dharmendra S. Modha,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/bansal/bansal.pdf
269493,OSDI 04,Chain Replication for Supporting High Throughput and Availability,Robbert Van Renesse and Fred B. Schneider,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/renesse/renesse.pdf
269901,USENIX ATC 04,{CHAMPS}: A {Schedule-Optimized} Change Management System,Alex Keller,
269677,USENIX ATC 04,Cheap Hardware + Fault Tolerance = Web Site,Rob Pike,
269975,FAST 04,Circus: Opportunistic Block Reordering for Scalable Content Servers,Stergios V. Anastasiadis and Rajiv G. Wickremesinghe,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/anastasiadis/anastasiadis.pdf
269679,USENIX ATC 04,{C-JDBC}: Flexible Database Clustering Middleware,Emmanuel Cecchet and Julie Marguerite and Willy Zwaenepoel,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/cecchet/cecchet.pdf
269632,2004 Linux Kernel Developers Summit,Class-based Kernel Resource Management,Rik van Riel and Shailabh Nagar,
269648,USENIX ATC 04,Cluster Computing in a Computer Major in a College of Criminal Justice,Boris Bondarenko and Douglas E. Salane,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/salane.pdf
269655,USENIX ATC 04,Cluster Interconnect Overview,Brett M. Bode and Jason J. Hill and Troy R. Benjegerdes,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/full_papers/bode/bode.pdf
269624,2004 Linux Kernel Developers Summit,Clustered Storage,Ken Preslen,
270001,FAST 04,{C-Miner}: Mining Block Correlations in Storage Systems,Zhenmin Li and Zhifeng Chen and Sudarshan M. Srinivasan and Yuanyuan Zhou,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/li/li.pdf
269487,OSDI 04,{CoDNS}: Improving {DNS} Performance and Reliability via Cooperative Lookups,KyoungSoo Park and Vivek S. Pai and Zhe Wang,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/park/park.pdf
269619,USENIX Security 04,Collapsar: A {VM-Based} Architecture for Network Attack Detention Center,Xuxian Jiang and Dongyan Xu,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/jiang/jiang.pdf
269543,LISA 04,Combining High Level Symptom Descriptions and Low Level State Information for Configuration Fault Diagnosis,Ni Lao and Ji-Rong Wen,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/lao/lao.pdf
269498,OSDI 04,Configuration Debugging as Search: Finding the Needle in the Haystack,Andrew Whitaker and Richard S. Cox and Steven D. Gribble,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/whitaker/whitaker.pdf
270022,NSDI 04,Consistent and Automatic Replica Regeneration,Haifeng Yu,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/yu/yu.pdf
270029,NSDI 04,Constructing Services with Interposable Virtual Hardware,Andrew Whitaker and Richard S. Cox and Marianne Shaw,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/whitaker/whitaker.pdf
270031,NSDI 04,{Contract-Based} Load Management in Federated Distributed Systems,Magdalena Balazinska and Hari Balakrishnan and Mike Stonebraker,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/balazinska/balazinska.pdf
269597,USENIX Security 04,{Copilot{\textemdash}a} Coprocessor-based Kernel Runtime Integrity Monitor,"Nick L. Petroni, Jr. and Timothy Fraser and Jesus Molina and William A. Arbaugh",http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/petroni/petroni.pdf
269483,OSDI 04,Correlating Instrumentation Data to System States: A Building Block for Automated Diagnosis and Control,Ira Cohen and Jeffrey S. Chase and Moises Goldszmidt and Terence Kelly and Julie Symons,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/cohen/cohen.pdf
269481,OSDI 04,{CP-Miner}: A Tool for Finding Copy-paste and Related Bugs in Operating System Code,Zhenmin Li and Shan Lu and Suvda Myagmar and Yuanyuan Zhou,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/li_z/li_z.pdf
269654,USENIX ATC 04,Creating a Portable Programming Language Using Open Source Software,Andreas Bauer,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/bauer/bauer.pdf
269666,USENIX ATC 04,Custom Debian Distributions,Benjamin Mako Hill,
269681,USENIX ATC 04,Debate: Is an Operating System Monoculture a Threat to Security?,Dan Geer and Scott Charney,
270028,NSDI 04,Democratizing Content Publication with Coral,Michael Freedman and Eric Freudenthal and David Mazi{\`e}res,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/freedman/freedman.pdf
269659,USENIX ATC 04,"Demonstration: Croquet, a Networked Collaborative 3D Immersive Environment",Dave Reed,
269886,USENIX ATC 04,Deploying Commercial {DB} on Linux,Steve Rees,
269504,WORLDS 04,Deploying Large File Transfer on an {HTTP} Content Distribution Network,KyoungSoo Park and Vivek S. Pai,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/park/park.pdf
269459,OSDI 04,Deploying Safe {User-Level} Network Services with {icTCP},Haryadi S. Gunawi and Andrea C. Arpaci-Dusseau and Remzi H. Arpaci-Dusseau,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/gunawi/gunawi.pdf
269686,USENIX ATC 04,Deploying Samba,Gerald Carter,
269676,USENIX ATC 04,Deploying the Lustre Cluster File Systems,Phil Schwan,
269508,WORLDS 04,Deployment of a Large-scale {Peer-to-Peer} Social Network,Mao Yang and Hua Chen and Ben Y. Zhao and Yafei Dai and Zheng Zhang,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/yang/yang.pdf
269600,USENIX Security 04,Design and Implementation of a {TCG-based} Integrity Measurement Architecture,Reiner Sailer and Xiaolan Zhang and Trent Jaeger and Leendert van Doorn,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/sailer/sailer.pdf
269663,USENIX ATC 04,"Design and Implementation of Netdude, a Framework for Packet Trace Manipulation",Christian Kreibich,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/kreibich/kreibich.pdf
269512,WORLDS 04,Design Considerations for Information Planes,Brent Chun and Joseph M. Hellerstein,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/chun/chun.pdf
270039,NSDI 04,"Design, Implementation, and Evaluation of Duplicate Transfer Detection in {HTTP}",Jeffrey C. Mogul and Yee Man Chan and Terence Kelly,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/mogul/mogul.pdf
269606,USENIX Security 04,Design of the {EROS} Trusted Window System,Jonathan S. Shapiro and John Vanderburgh and Eric Northup and David Chizmadia,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/shapiro/shapiro.pdf
270036,NSDI 04,Designing a {DHT} for Low Latency and High Throughput,Frank Dabek and Jinyang Li and Emil Sit and James Robertson and M. Frans Kaashoek and Robert Morris,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/dabek/dabek.pdf
270013,FAST 04,Designing for Disasters,Kimberley Keeton and Cipriano Santos and Dirk Beyer and Jeffrey Chase and John Wilkes,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/keeton/keeton.pdf
269640,2004 Linux Kernel Developers Summit,Desktop Performance,Robert Love,
269954,VM 04,Detecting Data Races Using Dynamic Escape Analysis Based on Read Barrier,Hiroyasu Nishiyama,http://usenix.org/publications/library/proceedings/vm04/tech/full_papers/nishiyama/nishiyama.pdf
269634,2004 Linux Kernel Developers Summit,Development Process,Bdale Garbee,
270005,FAST 04,Diamond: A Storage Architecture for Early Discard in Interactive Search,Larry Huston and Rahul Sukthankar and Rajiv Wickremesinghe and M. Satyanarayanan and Gregory R. Ganger and Erik Riedel and Anastassia Ailamaki,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/huston/huston.pdf
269565,LISA 04,{DIGIMIMIR}: A Tool for Rapid Situation Analysis of Helpdesk and Support Email,Nils Einar Eide and Andreas N. Blaafadt,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/eide/eide.pdf
269559,LISA 04,{DigSig}: Runtime Authentication of Binaries at Kernel Level,Axelle Apvrille and David Gordon,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/apvrille/apvrille.pdf
269506,WORLDS 04,{DISC}: A System for Distributed Data Intensive Scientific Computing ,George Kola and Tevfik Kosar and Jaime Frey and Miron Livny and Robert Brunner and Michael Remijan,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/kola/kola.pdf
269514,WORLDS 04,Distributed Resource Discovery on {PlanetLab} with {SWORD} ,David Oppenheimer and Jeannie Albrecht and David Patterson and Amin Vahdat,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/oppenheimer/oppenheimer.pdf
269909,MobiSys2004 ,Divert: Fine-grained Path Selection for Wireless {LANs},Allen Miu and Godfrey Tan and Hari Balakrishnan and John Apostolopoulos,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p203-miu.pdf
